date,state,temp,ppt,ll,hl,ev,runoff,cmi,change,month moist,palmer
1062018,22,79.8,2.05,2.4,0,0,1.42,1.08,0.97,0.93,0.321442745
1062018,23,82.3,1.05,3.03,0,0.49,1.54,0.96,0.09,0.09,0.173749576
1062018,24,81.9,0.79,2.54,0,0.37,1.16,0.94,-0.15,-0.14,0.10697349
1062018,25,79.3,1.04,2.17,0,0.11,1.15,0.8,0.24,0.23,0.110626716
1062018,26,80.9,1.23,2.06,0,0.06,1.29,0.82,0.41,0.4,0.126240122
1062018,27,80.7,2.06,2,0,0,1.39,0.79,1.27,1.19,0.203644806
1062018,28,81.4,1.06,2.67,0,0.33,1.39,0.62,0.44,0.41,0.106086586
1062018,29,82.5,0.58,2.34,0,0.5,1.08,0.77,-0.19,-0.17,0.057876092
1062018,30,79,2.16,1.84,0,0,1.2,0.81,1.35,1.23,0.20720095
1062018,31,79.3,0.15,2.8,0,0.99,1.14,0.61,-0.46,-0.42,0.009729794
1062018,32,74.2,0.95,1.81,0,0,0.93,0.71,0.24,0.22,0.081451085
1062018,33,70.8,0.42,1.83,0,0.12,0.54,0.63,-0.21,-0.2,0.029997151
1062018,34,59,0.57,1.71,0,0,0.36,0.39,0.18,0.17,0.03375511
1062018,35,63.5,0.83,1.92,0,0,0.48,0.44,0.39,0.37,0.058383336
1062018,36,60.6,1.34,2.27,0,0,0.39,0.37,0.97,0.91,0.102125851
1062018,37,46.3,3.3,3.22,0,0,0.09,0.23,3.07,2.81,0.288979399
1062018,38,50.4,0.62,6,0,0,0.15,0.28,0.34,0.31,0.097043904
1062018,39,50.7,1.58,6,0,0,0.16,0.38,1.2,1.04,0.328747433
1062018,40,48.8,2.09,6,0,0,0.13,0.47,1.62,1.39,0.545229744
1062018,41,47.1,0.75,6,0,0,0.1,0.56,0.19,0.16,0.237071362
1062018,42,49.8,1.25,6,0,0,0.14,0.71,0.54,0.46,0.474995629
1062018,43,53.6,4.09,6,0,0,0.21,0.86,3.23,2.75,1.701909233
1062018,44,59.5,2.27,6,0,0,0.34,1.05,1.22,1.04,1.067758038
1062018,45,50.7,0.37,6,0,0,0.16,0.89,-0.52,-0.45,0.163533112
1062018,46,48.7,1.1,6,0,0,0.13,0.86,0.24,0.2,0.511711067
1062018,47,43,2.05,6,0,0,0.05,0.78,1.27,1.08,0.963600783
1062018,48,45.2,0.27,6,0,0,0.08,0.8,-0.53,-0.45,0.11542192
1062018,49,60.4,0.15,6,0,0.24,0.39,1.11,-0.96,-0.82,0.060062519
1062018,50,56.5,0.89,5.76,0,0,0.29,1.06,-0.17,-0.14,0.42559773
1062018,51,61.3,2.99,6,0,0,0.43,1.21,1.78,1.54,1.55991233
1062018,52,60.2,0.72,6,0,0,0.4,1.23,-0.51,-0.44,0.387076649
1062018,53,50.4,1.29,6,0,0,0.17,1.04,0.25,0.21,0.699930868
1062018,54,63.3,1.41,6,0,0,0.52,1.42,-0.01,-0.01,0.843127896
1062018,55,53.4,0,6,0,0.24,0.24,1.15,-1.15,-0.9,-0.019205077
1062018,56,60,0.32,5.76,0,0.11,0.43,1.33,-1.01,-0.74,0.168827379
1062018,57,58.4,0.89,5.65,0,0,0.39,1.25,-0.36,-0.25,0.475556789
1072018,1,57.6,0.56,6,0,0,0.33,1.23,-0.67,-0.56,0.310032563
1072018,2,57.3,0.91,6,0,0,0.33,1.24,-0.33,-0.26,0.519398822
1072018,3,61.7,0.7,6,0,0,0.47,1.36,-0.66,-0.5,0.405111079
1072018,4,62.6,1.11,6,0,0,0.51,1.35,-0.24,-0.17,0.636784392
1072018,5,62.2,1.03,6,0,0,0.5,1.26,-0.23,-0.16,0.555055213
1072018,6,61.8,2.1,6,0,0,0.5,1.16,0.94,0.6,1.051420455
1072018,7,62.8,0.12,6,0,0.42,0.54,1.09,-0.97,-0.62,0.042272467
1072018,8,64.6,1.04,5.58,0,0,0.62,1.07,-0.03,-0.02,0.431752784
1072018,9,68.9,0.01,6,0,0.8,0.81,1.11,-1.1,-0.75,-0.010023523
1072018,10,73.1,0,5.2,0,0.89,0.89,1.32,-1.32,-0.96,-0.016483516
1072018,11,74.9,1.12,4.31,0,0.01,1.13,1.47,-0.35,-0.27,0.431200687
1072018,12,77,1.98,4.3,0.49,0,1.26,1.43,0.55,0.45,0.80397542
1072018,13,79.5,2.75,5.02,0.61,0,1.23,2.07,0.68,0.57,1.805901414
1072018,14,79,0.45,6,-1.25,0.76,1.21,1.99,-1.54,-1.29,0.228944238
1072018,15,78.4,2.27,5.24,1.16,0,1.37,1,1.27,1.12,0.835707825
1072018,16,82.5,0.59,6,-0.39,1.03,1.62,1.08,-0.49,-0.43,0.190295129
1072018,17,83.5,1.33,4.97,0.2,0.28,1.61,1.14,0.19,0.16,0.428596909
1072018,18,81.6,1.16,4.69,0.04,0.33,1.49,1.16,0,0,0.356325607
1072018,19,82.4,0.72,4.36,-0.43,0.64,1.36,1.29,-0.57,-0.47,0.198550477
1072018,20,82.8,1.61,3.72,0.19,0,1.61,1.43,0.18,0.15,0.502501557
1072018,21,82.3,0.43,3.72,-0.78,0.71,1.14,1.42,-0.99,-0.82,0.091245658
1072018,22,79.5,1.69,3.01,0.37,0,1.39,1.3,0.39,0.33,0.436473941
1072018,23,82.1,1.68,3.31,0.37,0,1.53,1.29,0.39,0.33,0.4524832
1072018,24,81.6,1.62,3.46,0.46,0,1.49,1.15,0.47,0.42,0.41729437
1072018,25,79.8,1.1,3.59,0.17,0.25,1.35,0.95,0.15,0.13,0.229492233
1072018,26,80.6,1,3.34,0.06,0.37,1.37,0.98,0.02,0.02,0.192298824
1072018,27,80.3,2.7,2.97,1.49,0,1.37,1.01,1.69,1.45,0.70361477
1072018,28,81.9,0.87,4.3,0,0.54,1.41,0.9,-0.03,-0.02,0.188772186
1072018,29,82.7,0.5,3.76,0,0.71,1.21,1.03,-0.53,-0.43,0.102970297
1072018,30,79.6,1.97,3.05,0,0,1.23,1.02,0.95,0.76,0.368006407
1072018,31,79.4,0.51,3.79,0,0.69,1.2,0.9,-0.39,-0.32,0.097067999
1072018,32,74.7,1.53,3.1,0,0,0.95,0.83,0.7,0.59,0.253904459
1072018,33,73.5,0.37,3.68,0,0.51,0.88,0.65,-0.28,-0.25,0.052510768
1072018,34,61.4,0.41,3.17,0,0.01,0.42,0.41,0,0,0.040733603
1072018,35,64.4,0.94,3.16,0,0,0.51,0.46,0.48,0.45,0.105954499
1072018,36,65,1.22,3.59,0,0,0.52,0.41,0.81,0.75,0.139180862
1072018,37,49.6,3.04,4.29,0,0,0.14,0.23,2.81,2.54,0.312035045
1072018,38,52.6,0.51,6,0,0,0.19,0.32,0.19,0.17,0.085767285
1072018,39,52.8,2.1,6,0,0,0.19,0.43,1.67,1.41,0.470780815
1072018,40,51.5,1.61,6,0,0,0.16,0.54,1.07,0.88,0.458106968
1072018,41,49.3,0.92,6,0,0,0.13,0.64,0.28,0.23,0.318438332
1072018,42,51.5,1.33,6,0,0,0.16,0.79,0.54,0.44,0.543498898
1072018,43,56.4,2.83,6,0,0,0.26,0.99,1.84,1.53,1.311513208
1072018,44,64.3,2.1,6,0,0,0.46,1.25,0.85,0.71,1.092506176
1072018,45,52.4,0.18,6,0,0,0.18,0.99,-0.81,-0.68,0.077195371
1072018,46,50.9,0.54,6,0,0,0.16,0.96,-0.42,-0.35,0.262708333
1072018,47,45.8,2.25,6,0,0,0.08,0.86,1.39,1.16,1.098097173
1072018,48,46,0.26,6,0,0,0.09,0.84,-0.58,-0.49,0.114078319
1072018,49,62.5,0.06,6,0,0.38,0.44,1.19,-1.13,-0.94,0.014586336
1072018,50,58.9,0.7,5.62,0,0,0.34,1.16,-0.46,-0.38,0.341018914
1072018,51,65.8,0.89,5.98,0,0,0.56,1.38,-0.49,-0.41,0.494786017
1072018,52,63.1,0.93,6,0,0,0.48,1.34,-0.41,-0.35,0.524407885
1072018,53,52.4,1.18,6,0,0,0.21,1.1,0.08,0.07,0.652617495
1072018,54,66,1.25,6,0,0,0.6,1.51,-0.26,-0.21,0.76323629
1072018,55,54.5,0,6,0,0.26,0.26,1.16,-1.16,-0.89,-0.019010161
1072018,56,60.1,0.2,5.74,0,0.22,0.42,1.24,-1.04,-0.74,0.091145771
1072018,57,60.3,1.06,5.52,0,0,0.44,1.15,-0.09,-0.06,0.498431373
1082018,1,60.8,0.5,5.41,0,0,0.4,1.26,-0.76,-0.59,0.242609149
1082018,2,60.5,1.17,5.51,0,0,0.4,1.25,-0.08,-0.06,0.595026265
1082018,3,64.5,0.42,6,0,0.12,0.54,1.39,-0.97,-0.69,0.231126013
1082018,4,66,0.94,5.88,0,0,0.61,1.4,-0.46,-0.3,0.520637342
1082018,5,65.2,1.77,6,0,0,0.59,1.31,0.46,0.28,0.951889614
1082018,6,64.7,1.44,6,0,0,0.58,1.19,0.25,0.14,0.710368537
1082018,7,62.3,0,6,0,0.5,0.5,1.01,-1.01,-0.56,-0.014574315
1082018,8,65,0.38,5.5,0,0.23,0.61,1,-0.62,-0.34,0.137060792
1082018,9,68.1,0.01,5.27,0,0.67,0.68,1.08,-1.07,-0.6,-0.010510103
1082018,10,72,0,4.6,0,0.73,0.73,1.27,-1.27,-0.75,-0.016269536
1082018,11,74.6,1.54,3.87,0,0,1.11,1.44,0.1,0.06,0.530209073
1082018,12,77.6,2.13,4.3,0,0,1.3,1.44,0.69,0.46,0.780907067
1082018,13,80.7,0.99,5.13,0,0.33,1.32,2.13,-1.14,-0.96,0.598487114
1082018,14,80.1,2.69,4.8,0,0,1.3,2.12,0.57,0.48,1.546149173
1082018,15,79.2,2.66,6,0,0,1.43,1.11,1.55,1.12,1.00938515
1082018,16,83.1,0.32,6,0,1.29,1.61,1.22,-0.9,-0.64,0.117114385
1082018,17,84.1,0.71,4.71,0,0.78,1.49,1.33,-0.62,-0.42,0.235518738
1082018,18,81.7,2.18,3.93,0,0,1.6,1.39,0.79,0.5,0.674795101
1082018,19,82.3,0.77,4.51,0,0.75,1.52,1.43,-0.66,-0.39,0.269001725
1082018,20,83.3,2.36,3.76,0,0,1.64,1.62,0.74,0.42,0.797453986
1082018,21,83.8,0.34,4.48,0,1.09,1.43,1.63,-1.29,-0.74,0.122054861
1082018,22,80.5,1.94,3.39,0,0,1.49,1.58,0.36,0.22,0.599119789
1082018,23,82.3,1.07,3.84,0,0.47,1.54,1.57,-0.5,-0.32,0.355907644
1082018,24,82.2,2.33,3.37,0.59,0,1.52,1.52,0.81,0.55,0.788064437
1082018,25,80.5,1.84,4.18,0.4,0,1.43,1.33,0.51,0.36,0.640077872
1082018,26,81.4,1.54,4.59,0.22,0,1.44,1.29,0.25,0.18,0.538487835
1082018,27,80.4,5.09,4.69,2.67,0,1.38,1.24,3.85,2.63,2.50575061
1082018,28,82.3,1.42,6,0,0.01,1.43,1.25,0.17,0.11,0.586002633
1082018,29,83.5,0.59,5.99,0,0.85,1.44,1.32,-0.73,-0.44,0.244614702
1082018,30,80.7,2.48,5.14,0,0,1.31,1.33,1.15,0.65,0.958595113
1082018,31,80.6,0.18,6,0,1.08,1.26,1.25,-1.07,-0.61,0.063734291
1082018,32,76.4,0.13,4.92,0,0.73,0.86,1.1,-0.97,-0.58,0.030681599
1082018,33,75.7,0.12,4.19,0,0.59,0.71,1.05,-0.93,-0.6,0.021026934
1082018,34,64.6,1.52,3.6,0,0,0.5,0.65,0.87,0.61,0.265650812
1082018,35,67.7,1.09,4.62,0,0,0.59,0.58,0.51,0.38,0.204240811
1082018,36,68,1.08,5.12,0,0,0.59,0.55,0.53,0.41,0.210407809
1082018,37,51.3,2.06,5.61,0,0,0.15,0.28,1.78,1.36,0.303776049
1082018,38,55.7,0.76,6,0,0,0.23,0.4,0.36,0.27,0.15122029
1082018,39,56.1,1.35,6,0,0,0.24,0.51,0.84,0.63,0.337494112
1082018,40,54.6,2.45,6,0,0,0.2,0.61,1.84,1.38,0.737944664
1082018,41,51.7,1.49,6,0,0,0.15,0.69,0.8,0.62,0.533249073
1082018,42,52.8,1.72,6,0,0,0.17,0.81,0.91,0.73,0.703674411
1082018,43,59.3,2.13,6,0,0,0.3,1.02,1.11,0.92,0.978709582
1082018,44,64.4,1.92,6,0,0,0.44,1.21,0.71,0.61,0.967647059
1082018,45,54.1,0.08,6,0,0.11,0.19,0.97,-0.89,-0.76,0.023776455
1082018,46,52.6,0.12,5.89,0,0.05,0.17,0.94,-0.82,-0.68,0.042528642
1082018,47,47.9,1.36,5.84,0,0,0.1,0.85,0.51,0.41,0.620746377
1082018,48,48.4,0.16,6,0,0,0.11,0.83,-0.67,-0.52,0.060618255
1082018,49,63.6,0.49,6,0,0,0.45,1.16,-0.67,-0.52,0.232237029
1082018,50,60.2,0.69,6,0,0,0.36,1.08,-0.39,-0.3,0.32663197
1082018,51,67.1,1.02,6,0,0,0.59,1.34,-0.32,-0.25,0.544558961
1082018,52,64.7,1.32,6,0,0,0.51,1.31,0.01,0.01,0.715372949
1082018,53,54,0.81,6,0,0,0.22,1.06,-0.25,-0.19,0.417958381
1082018,54,67.2,0.59,6,0,0.04,0.63,1.49,-0.9,-0.67,0.342103143
1082018,55,56.4,0,5.96,0,0.29,0.29,1.14,-1.14,-0.82,-0.018112488
1082018,56,61.2,0.02,5.67,0,0.41,0.43,1.21,-1.19,-0.79,-0.007440278
1082018,57,60.7,1.41,5.26,0,0,0.43,1.08,0.33,0.2,0.595569912
2012018,1,52.8,0.36,0.08,0.04,0,0.28,0.36,0,0,0.00145183
2012018,2,55,0.33,0.16,-0.03,0.01,0.34,0.37,-0.04,-0.07,0.00070534
2012018,3,54.9,0.25,0.15,0,0.1,0.35,0.36,-0.11,-0.19,-0.000762332
2012018,4,56.9,0,0.05,0,0.03,0.03,0.43,-0.43,-0.73,-0.007542536
2012018,5,63,0.05,0.02,0,0,0.05,0.57,-0.52,-0.88,-0.008193124
2012018,6,62.2,0,0.02,0,0,0,0.5,-0.5,-0.87,-0.008036001
2012018,7,60.7,0.01,0.02,0,0,0.01,0.41,-0.4,-0.72,-0.006578696
2012018,8,72.8,0,0.02,0,0,0,0.64,-0.64,-1.17,-0.008788794
2012018,9,64,0.12,0.02,0,0,0.12,0.37,-0.25,-0.47,-0.003821351
2012018,10,75.8,0,0.02,0,0,0,0.54,-0.54,-1.05,-0.007122131
2012018,11,70.8,0,0.02,0,0,0,0.37,-0.37,-0.76,-0.005224513
2012018,12,73.6,0.03,0.02,0,0,0.03,0.36,-0.33,-0.7,-0.004464169
2012018,13,77.5,0,0.02,0,0,0,1.01,-1.01,-1.85,-0.013028896
2012018,14,82.8,0,0.02,0,0,0,1.2,-1.2,-2.19,-0.014489254
2012018,15,83.9,0.02,0.02,0,0,0.02,0.32,-0.3,-0.73,-0.003565507
2012018,16,83.6,0,0.02,0,0,0,0.27,-0.27,-0.69,-0.003228893
2012018,17,86.1,0,0.02,0,0.01,0.01,0.25,-0.25,-0.66,-0.002902252
2012018,18,88.4,0.08,0.01,0,0,0.08,0.24,-0.16,-0.44,-0.001795642
2012018,19,86.4,1.02,0.01,2.2,0,1.02,0.23,0.79,2.16,0.037311969
2012018,20,87.8,0.71,0.01,1.31,0,0.71,0.25,0.46,1.27,0.01801966
2012018,21,91.7,0.12,0.01,-0.39,0,0.12,0.28,-0.16,-0.43,-0.002444736
2012018,22,90.2,0.42,0.01,0.37,0,0.42,0.3,0.12,0.33,0.003931306
2012018,23,89.2,0.49,0.01,0.49,0,0.49,0.32,0.17,0.45,0.006197618
2012018,24,86,0.37,0.01,0.15,0,0.37,0.33,0.04,0.11,0.00158435
2012018,25,87.3,0.29,0.01,-0.12,0,0.29,0.35,-0.06,-0.16,-0.001319642
2012018,26,83.6,0,0.01,-0.77,0,0,0.34,-0.34,-0.81,-0.004104297
2012018,27,83.2,0.25,0.01,-0.17,0,0.25,0.34,-0.09,-0.21,-0.00189131
2012018,28,83.3,0,0.01,-0.71,0,0,0.34,-0.34,-0.75,-0.004116223
2012018,29,82.1,0,0.01,-0.66,0,0,0.33,-0.33,-0.7,-0.004051565
2012018,30,81.2,0,0.01,-0.61,0,0,0.31,-0.31,-0.65,-0.003846154
2012018,31,73,0.95,0.01,1.61,0,0.93,0.22,0.73,1.57,0.031671895
2012018,32,64.1,0.4,0.03,0.65,0.02,0.42,0.13,0.27,0.61,0.0068089
2012018,33,61.8,0.04,0.01,-0.16,0,0.04,0.12,-0.08,-0.2,-0.001354285
2012018,34,68.3,0.32,0.01,0.4,0,0.32,0.17,0.15,0.36,0.003771017
2012018,35,64.1,0,0.01,-0.34,0,0,0.15,-0.15,-0.38,-0.002352203
2012018,36,59.9,0,0.01,-0.3,0,0,0.13,-0.13,-0.34,-0.002180842
2012018,37,52.2,0,0.01,-0.19,0,0,0.09,-0.09,-0.23,-0.001730104
2012018,38,54.1,0.01,0.01,-0.25,0,0.01,0.13,-0.12,-0.29,-0.002256125
2012018,39,52.1,0.36,0.01,0.52,0,0.23,0.14,0.22,0.48,0.006643367
2012018,40,47,0.2,0.14,0.22,0,0.14,0.11,0.09,0.18,0.002716981
2012018,41,50.7,0,0.2,-0.31,0.19,0.19,0.18,-0.18,-0.35,-0.003531489
2012018,42,52.1,0,0.01,-0.43,0,0,0.25,-0.25,-0.47,-0.004837461
2012018,43,45.5,0.04,0.01,-0.26,0,0.04,0.2,-0.16,-0.3,-0.003750276
2012018,44,39,0.31,0.01,0.3,0,0.04,0.17,0.14,0.26,0.005589637
2012018,45,48.7,0.15,0.28,-0.14,0.01,0.16,0.25,-0.1,-0.18,-0.001500203
2012018,46,49.2,1.46,0.27,2.13,0,0.17,0.27,1.19,2.09,0.111222995
2012018,47,47.6,0,1.56,-0.38,0.15,0.15,0.24,-0.24,-0.42,-0.004889976
2012018,48,53.8,0.5,1.41,0.33,0,0.27,0.34,0.16,0.29,0.029106731
2012018,49,44.7,0.3,1.64,0.19,0,0.11,0.21,0.09,0.15,0.014197912
2012018,50,45.7,1.38,1.83,2.11,0,0.13,0.21,1.17,2.07,0.134487977
2012018,51,38.2,0.88,3.08,1.42,0,0.03,0.11,0.77,1.38,0.067599175
2012018,52,52.4,0.21,3.93,0.01,0.06,0.27,0.23,-0.02,-0.03,0.016376758
2012018,53,55.4,0.23,3.87,-0.01,0.11,0.34,0.26,-0.03,-0.05,0.018754421
2012018,54,50.4,0.45,3.76,0.51,0,0.23,0.18,0.27,0.47,0.036121951
2012018,55,58.1,0.06,3.98,0,0.38,0.44,0.27,-0.21,-0.37,0.001784943
2012018,56,59.8,0,3.6,0,0.5,0.5,0.28,-0.28,-0.47,-0.004347826
2012018,57,61.1,0,3.1,0,0.3,0.3,0.36,-0.36,-0.61,-0.005555556
2022018,1,42.3,0.11,0.72,0,0.07,0.18,0.42,-0.31,-0.61,-0.003312125
2022018,2,43.9,0.34,0.65,0,0,0.22,0.47,-0.13,-0.23,0.008631124
2022018,3,43.1,0.18,0.77,0,0.03,0.21,0.45,-0.27,-0.48,0.000944909
2022018,4,43.8,0.02,0.74,0,0.21,0.23,0.44,-0.42,-0.75,-0.008609778
2022018,5,47.4,0.03,0.53,0,0.28,0.31,0.48,-0.45,-0.81,-0.008482801
2022018,6,48.3,0.02,0.25,0,0.01,0.03,0.53,-0.51,-0.94,-0.010219091
2022018,7,46.4,0.05,0.24,0,0.01,0.06,0.42,-0.37,-0.73,-0.007373824
2022018,8,56.7,0,0.23,0,0.02,0.02,0.62,-0.62,-1.3,-0.010882921
2022018,9,49.7,0.22,0.21,0,0.01,0.23,0.38,-0.16,-0.34,-0.00143379
2022018,10,61.6,0,0.2,0,0.02,0.02,0.64,-0.64,-1.41,-0.010349288
2022018,11,56.1,0,0.18,0,0.02,0.02,0.46,-0.46,-1.02,-0.008167614
2022018,12,59.5,0,0.16,0,0.02,0.02,0.5,-0.5,-1.07,-0.008375209
2022018,13,62.4,0,0.14,0,0.01,0.01,0.9,-0.9,-1.71,-0.014386189
2022018,14,68.2,0,0.13,0,0.02,0.02,1.06,-1.06,-2.01,-0.015503876
2022018,15,69.3,0.26,0.11,0,0.01,0.27,0.55,-0.29,-0.59,-0.003021444
2022018,16,69.1,0,0.1,0,0.02,0.02,0.5,-0.5,-1.04,-0.007221259
2022018,17,72,0,0.08,0,0.01,0.01,0.52,-0.52,-1.09,-0.007212205
2022018,18,72.7,0.11,0.07,0,0.01,0.12,0.52,-0.41,-0.86,-0.00534146
2022018,19,70.8,1.08,0.06,1.25,0,1.08,0.5,0.58,1.21,0.05543288
2022018,20,73.2,0.72,0.06,0.37,0,0.72,0.56,0.16,0.33,0.013678966
2022018,21,75.6,0.33,0.06,-0.56,0.01,0.34,0.63,-0.3,-0.6,-0.010817498
2022018,22,74.4,0.36,0.05,-0.51,0.01,0.37,0.64,-0.28,-0.55,-0.010845206
2022018,23,73.8,0.21,0.04,-0.84,0.01,0.22,0.66,-0.45,-0.88,-0.013676471
2022018,24,71.3,0.45,0.03,0,0,0.45,0.62,-0.17,-0.34,-0.001774194
2022018,25,68.7,0.9,0.03,0.73,0,0.9,0.56,0.34,0.69,0.031647488
2022018,26,67.5,0.22,0.03,-0.6,0,0.22,0.52,-0.3,-0.64,-0.009292563
2022018,27,65.2,0.21,0.03,-0.49,0,0.21,0.45,-0.24,-0.53,-0.007018877
2022018,28,67.9,0,0.03,0,0,0,0.47,-0.47,-1.04,-0.006918887
2022018,29,66.4,0.12,0.03,0,0,0.12,0.41,-0.29,-0.65,-0.004239088
2022018,30,64.2,0.02,0.03,0,0,0.02,0.35,-0.33,-0.74,-0.005118251
2022018,31,58.6,1.31,0.03,2.3,0,0.59,0.27,1.04,2.26,0.082136002
2022018,32,47.7,0.84,0.75,1.85,0,0.3,-0.02,0.86,1.81,0.012472784
2022018,33,44.9,0.45,1.29,0.96,0,0.23,0,0.45,0.92,0.009408321
2022018,34,51.9,0.2,1.51,0.39,0.19,0.39,0.03,0.17,0.35,0.004159033
2022018,35,48.4,0.17,1.32,0.25,0.13,0.3,0.06,0.11,0.21,0.003758553
2022018,36,44.1,0,1.19,-0.14,0.2,0.2,0.09,-0.09,-0.18,-0.001975851
2022018,37,36,0,0.99,-0.13,0.05,0.05,0.09,-0.09,-0.17,-0.002435065
2022018,38,38.7,0.02,0.94,-0.17,0.07,0.09,0.13,-0.11,-0.21,-0.002521816
2022018,39,37,0.37,0.87,0.5,0,0.06,0.14,0.23,0.46,0.015072938
2022018,40,32.6,0.16,1.18,0.13,0,0,0.12,0.04,0.09,0.004865277
2022018,41,36.4,0,1.34,-0.3,0.05,0.05,0.17,-0.17,-0.34,-0.004528503
2022018,42,40.1,0.01,1.29,-0.42,0.1,0.11,0.24,-0.23,-0.46,-0.00533042
2022018,43,31,0.13,1.19,-0.08,0,0,0.19,-0.06,-0.12,0.002390974
2022018,44,23.1,0.41,1.32,0.4,0,0,0.22,0.19,0.36,0.038276655
2022018,45,35.1,0.25,1.73,0.02,0,0.04,0.26,-0.01,-0.02,0.015044426
2022018,46,35.5,0.8,1.94,0.94,0,0.04,0.28,0.52,0.9,0.095502295
2022018,47,33.2,0.02,2.7,-0.34,0,0.01,0.24,-0.22,-0.38,-0.004590053
2022018,48,38.9,0.18,2.71,-0.2,0,0.1,0.32,-0.14,-0.24,0.01398129
2022018,49,32.7,0.56,2.79,0.66,0,0.01,0.22,0.34,0.62,0.067135076
2022018,50,34.2,0.86,3.34,1.29,0,0.03,0.2,0.66,1.25,0.116863041
2022018,51,24.6,1.25,4.17,2.22,0,0,0.14,1.11,2.18,0.207855149
2022018,52,37.9,0.14,5.42,-0.02,0,0.09,0.17,-0.03,-0.06,0.014073053
2022018,53,42.9,0.1,5.47,-0.27,0.09,0.19,0.26,-0.16,-0.31,0.010643564
2022018,54,35.9,0.95,5.38,1.55,0,0.06,0.15,0.8,1.51,0.130876483
2022018,55,42.9,0.16,6.27,-0.12,0.04,0.2,0.25,-0.09,-0.16,0.023053589
2022018,56,46.7,0,6.23,-0.54,0.3,0.3,0.33,-0.33,-0.58,-0.00622759
2022018,57,45.2,0,5.93,-0.48,0.27,0.27,0.29,-0.29,-0.52,-0.005665169
2032018,1,49.1,0.31,0.65,0,0,0.24,0.42,-0.11,-0.15,0.006225646
2032018,2,51.6,0.23,0.72,0,0.08,0.31,0.45,-0.22,-0.29,0.002882509
2032018,3,50.5,0.05,0.64,0,0.24,0.29,0.42,-0.37,-0.48,-0.005854602
2032018,4,51.8,0,0.4,0,0.29,0.29,0.43,-0.43,-0.55,-0.008147025
2032018,5,58.8,0,0.11,0,0.01,0.01,0.66,-0.66,-0.86,-0.011199728
2032018,6,60.2,0,0.1,0,0.01,0.01,0.66,-0.66,-0.9,-0.010941645
2032018,7,54.3,0,0.09,0,0.01,0.01,0.46,-0.46,-0.67,-0.008454328
2032018,8,66.6,0,0.08,0,0.01,0.01,0.74,-0.74,-1.13,-0.011094453
2032018,9,57.6,0.2,0.07,0,0,0.2,0.44,-0.24,-0.38,-0.003602549
2032018,10,70.2,0,0.07,0,0.01,0.01,0.71,-0.71,-1.18,-0.01010101
2032018,11,63.9,0,0.06,0,0.01,0.01,0.48,-0.48,-0.82,-0.007502344
2032018,12,66,0,0.05,0,0.01,0.01,0.48,-0.48,-0.82,-0.007265022
2032018,13,69.9,0,0.04,0,0.01,0.01,0.97,-0.97,-1.3,-0.013865066
2032018,14,75.6,0,0.03,0,0,0,1.15,-1.15,-1.53,-0.015205606
2032018,15,76.3,0.37,0.03,0,0,0.37,0.53,-0.16,-0.27,-0.001694369
2032018,16,76.1,0,0.03,0,0.01,0.01,0.47,-0.47,-0.82,-0.006172029
2032018,17,78.3,0,0.02,0,0,0,0.48,-0.48,-0.84,-0.006128703
2032018,18,79.9,0.12,0.02,0,0,0.12,0.5,-0.38,-0.67,-0.004665669
2032018,19,77.4,1.59,0.02,1.94,0,1.37,0.48,1.11,1.9,0.104341108
2032018,20,79.5,1.11,0.24,1.26,0.22,1.33,0.38,0.73,1.22,0.046539565
2032018,21,84,0.48,0.02,-0.3,0,0.48,0.69,-0.21,-0.34,-0.007955598
2032018,22,81.9,0.59,0.02,-0.14,0,0.59,0.71,-0.12,-0.18,-0.004476133
2032018,23,80.7,0.48,0.02,-0.34,0,0.48,0.72,-0.24,-0.38,-0.009748709
2032018,24,77.1,1.01,0.02,0.6,0,1.01,0.65,0.36,0.56,0.030036995
2032018,25,77,1.05,0.02,0.67,0,1.05,0.65,0.4,0.63,0.034523437
2032018,26,75.4,0.04,0.02,-0.85,0,0.04,0.6,-0.56,-0.89,-0.008835901
2032018,27,74.5,0.27,0.02,-0.41,0,0.27,0.55,-0.28,-0.45,-0.00762994
2032018,28,76.3,0,0.02,-0.86,0,0,0.54,-0.54,-0.9,-0.007156109
2032018,29,74.8,0.03,0.02,-0.71,0,0.03,0.47,-0.44,-0.75,-0.006588176
2032018,30,74,0,0.02,-0.68,0,0,0.41,-0.41,-0.72,-0.005590401
2032018,31,65.2,2.35,0.02,3.77,0,0.7,0.26,2.09,3.73,0.189734175
2032018,32,55.4,0.86,1.67,1.83,0,0.4,-0.13,0.99,1.79,-0.016065492
2032018,33,54.1,0.16,2.13,0.56,0.19,0.35,-0.12,0.28,0.52,0.000378501
2032018,34,62.2,0.08,1.94,0.54,0.48,0.56,-0.19,0.27,0.5,0.001238906
2032018,35,58,0,1.46,0.14,0.35,0.35,-0.06,0.06,0.1,0.000995025
2032018,36,54.3,0,1.11,-0.21,0.05,0.05,0.15,-0.15,-0.25,-0.002712477
2032018,37,45.6,0,1.06,-0.15,0.02,0.02,0.11,-0.11,-0.19,-0.00236305
2032018,38,47.9,0,1.04,-0.22,0.03,0.03,0.16,-0.16,-0.26,-0.003280033
2032018,39,45.6,0.35,1.01,0.32,0,0.15,0.17,0.18,0.28,0.01213736
